symbol,signal_date,regime_status,total_score,grade,s_volume,s_stochrsi,s_fib,s_sr,s_pattern,plan_entry,plan_sl,plan_tp1,plan_tp2,plan_rr1,status,fill_date,fill_price,exit_date,exit_type,bars_held,pnl_r,win,source
WOOUSDT,2026-06-20 00:00:00+00:00,HIJAU,30,C,15,3,12,0,0,0.01295,0.0126027198,0.01530096,0.016476440000000002,6.77,filled,2026-06-21 00:00:00+00:00,0.01295,2026-06-22 00:00:00+00:00,SL,1.0,-1.1103698205083312,False,system
WOOUSDT,2026-07-18 00:00:00+00:00,HIJAU,44,C,25,3,12,4,0,0.01294,0.0126027198,0.01530096,0.01648144,7.0,filled,2026-07-19 00:00:00+00:00,0.01294,2026-07-20 00:00:00+00:00,SL,1.0,-1.1135976803266183,False,system
VTHOUSDT,2021-09-08 00:00:00+00:00,HIJAU,25,C,8,3,8,6,0,0.008215708,0.007008275,0.0132795,0.015811396,4.19,cancelled,,,,,,,,system
VTHOUSDT,2021-09-19 00:00:00+00:00,HIJAU,43,C,15,12,15,1,0,0.008809,0.006606929521843342,0.0132795,0.015684736,2.03,filled,2021-09-20 00:00:00+00:00,0.008809,2021-10-20 00:00:00+00:00,TIMEOUT,30.0,0.3362387313869284,True,system
VTHOUSDT,2021-10-21 00:00:00+00:00,HIJAU,27,C,8,8,5,6,0,0.007030300000000001,0.005357712146858548,0.0105035,0.012265600000000002,2.08,cancelled,,,,,,,,system
VTHOUSDT,2021-11-10 00:00:00+00:00,HIJAU,46,C,8,3,8,20,7,0.00959749,0.00890046,0.0115345,0.013010999999999998,2.78,filled,2021-11-16 00:00:00+00:00,0.00959749,2021-11-17 00:00:00+00:00,SL,1.0,-1.0398078612326567,False,system
VTHOUSDT,2021-11-19 00:00:00+00:00,HIJAU,45,C,5,15,12,6,7,0.008883,0.008177855400000001,0.013010999999999998,0.015074999999999998,5.85,filled,2021-11-20 00:00:00+00:00,0.008883,2021-11-26 00:00:00+00:00,SL,6.0,-1.0362927485685887,False,system
VTHOUSDT,2022-01-03 00:00:00+00:00,HIJAU,40,C,15,3,9,6,7,0.006181,0.0060092999999999995,0.0069955,0.007468999999999999,4.74,filled,2022-01-04 00:00:00+00:00,0.006181,2022-01-05 00:00:00+00:00,SL,1.0,-1.1064970055328986,False,system
VTHOUSDT,2022-01-12 00:00:00+00:00,HIJAU,47,C,15,7,12,6,7,0.005608,0.00535592376,0.0069689999999999995,0.007649499999999999,5.4,filled,2022-01-13 00:00:00+00:00,0.005608,2022-01-14 00:00:00+00:00,SL,1.0,-1.065242212745312,False,system
VTHOUSDT,2022-02-17 00:00:00+00:00,HIJAU,40,C,15,3,9,1,12,0.003721,0.0035472115799999996,0.00428,0.005279016,3.22,filled,2022-02-18 00:00:00+00:00,0.003721,2022-02-19 00:00:00+00:00,SL,1.0,-1.0627337786039452,False,system
VTHOUSDT,2022-03-01 00:00:00+00:00,HIJAU,40,C,8,7,12,1,12,0.003543,0.0031913999999999996,0.00428,0.0046485,2.1,filled,2022-03-02 00:00:00+00:00,0.003543,2022-03-04 00:00:00+00:00,SL,2.0,-1.0287308754266198,False,system
VTHOUSDT,2022-03-06 00:00:00+00:00,HIJAU,50,C,15,3,20,0,12,0.003204,0.0029404881000000003,0.00411812,0.004575180000000001,3.47,filled,2022-03-07 00:00:00+00:00,0.003204,2022-03-16 00:00:00+00:00,TP1_BE,9.0,1.6954173171306548,True,system
VTHOUSDT,2022-04-06 00:00:00+00:00,HIJAU,44,C,15,3,20,6,0,0.004272,0.00362988054,0.008257208,0.010249812,6.21,filled,2022-04-07 00:00:00+00:00,0.004272,2022-04-25 00:00:00+00:00,SL,18.0,-1.0184594029742209,False,system
VTHOUSDT,2022-05-04 00:00:00+00:00,HIJAU,33,C,8,7,12,6,0,0.00336,0.00326802366,0.0038025000000000003,0.0060846319999999995,4.81,filled,2022-05-05 00:00:00+00:00,0.00336,2022-05-06 00:00:00+00:00,SL,1.0,-1.1080939019553278,False,system
VTHOUSDT,2022-05-25 00:00:00+00:00,HIJAU,23,C,5,3,15,0,0,0.00193,0.00166599378,0.00275,0.0031599999999999996,3.11,filled,2022-05-26 00:00:00+00:00,0.00193,2022-06-12 00:00:00+00:00,SL,17.0,-1.0204318014670626,False,system
VTHOUSDT,2022-06-15 00:00:00+00:00,HIJAU,39,C,8,15,12,4,0,0.0016,0.0011049137682280692,0.00275,0.003325,2.32,filled,2022-06-16 00:00:00+00:00,0.0016,2022-07-16 00:00:00+00:00,TIMEOUT,30.0,0.060893467774494524,True,system
VTHOUSDT,2022-08-03 00:00:00+00:00,HIJAU,48,C,15,10,8,15,0,0.0019350970000000002,0.0015523576199999998,0.00275,0.003278824,2.13,cancelled,,,,,,,,system
VTHOUSDT,2022-08-14 00:00:00+00:00,HIJAU,38,C,5,8,5,12,8,0.0016616769999999999,0.0014210044199999999,0.0022195,0.0024984115000000005,2.32,filled,2022-08-19 00:00:00+00:00,0.0016616769999999999,2022-09-18 00:00:00+00:00,TIMEOUT,30.0,-0.9238095355046249,False,system
VTHOUSDT,2022-09-19 00:00:00+00:00,HIJAU,33,C,5,12,15,1,0,0.001467,0.0014006700000000001,0.0017935,0.00195675,4.92,filled,2022-09-20 00:00:00+00:00,0.001467,2022-09-21 00:00:00+00:00,SL,1.0,-1.064850567842601,False,system
VTHOUSDT,2022-09-26 00:00:00+00:00,HIJAU,46,C,15,12,12,7,0,0.0014,0.00133566,0.0017935,0.00199025,6.12,filled,2022-09-27 00:00:00+00:00,0.0014,2022-09-30 00:00:00+00:00,SL,3.0,-1.0637787095119648,False,system
VTHOUSDT,2022-10-03 00:00:00+00:00,HIJAU,30,C,5,3,12,10,0,0.001391,0.00133566,0.0017935,0.00199475,7.27,filled,2022-10-04 00:00:00+00:00,0.001391,2022-10-11 00:00:00+00:00,SL,7.0,-1.0739070775207769,False,system
VTHOUSDT,2022-10-17 00:00:00+00:00,HIJAU,59,C,15,15,12,10,7,0.001378,0.0013438557,0.00161664,0.00173596,6.99,filled,2022-10-18 00:00:00+00:00,0.001378,2022-10-19 00:00:00+00:00,SL,1.0,-1.1195748813755095,False,system
VTHOUSDT,2022-10-24 00:00:00+00:00,HIJAU,32,C,8,8,9,0,7,0.00129,0.001240115,0.001501952,0.001607928,4.25,filled,2022-10-25 00:00:00+00:00,0.00129,2022-11-08 00:00:00+00:00,TP1_BE,14.0,2.0436421567204666,True,system
VTHOUSDT,2022-12-05 00:00:00+00:00,HIJAU,45,C,15,3,15,0,12,0.001018,0.0009447431399999999,0.001217728,0.0013175919999999998,2.73,filled,2022-12-06 00:00:00+00:00,0.001018,2022-12-16 00:00:00+00:00,SL,10.0,-1.040189428518091,False,system
VTHOUSDT,2023-02-07 00:00:00+00:00,HIJAU,46,C,22,3,5,6,10,0.001068009,0.00095642514,0.0013075,0.001441128,2.15,cancelled,,,,,,,,system
VTHOUSDT,2023-02-24 00:00:00+00:00,HIJAU,45,C,15,3,15,12,0,0.001591,0.00152675,0.0017935,0.002725848,3.15,filled,2023-02-25 00:00:00+00:00,0.001591,2023-03-03 00:00:00+00:00,TP1_BE,6.0,1.4992245233463048,True,system
VTHOUSDT,2023-04-20 00:00:00+00:00,HIJAU,40,C,5,3,20,12,0,0.001431,0.001368165,0.0018148080000000002,0.0020067120000000003,6.11,filled,2023-04-21 00:00:00+00:00,0.001431,2023-04-22 00:00:00+00:00,SL,1.0,-1.0668222951778419,False,system
VTHOUSDT,2023-04-28 00:00:00+00:00,HIJAU,65,B,15,15,20,15,0,0.001383,0.00133566,0.00171432,0.0018799800000000003,7.0,filled,2023-04-29 00:00:00+00:00,0.001383,2023-05-03 00:00:00+00:00,SL,4.0,-1.086143085551323,False,system
VTHOUSDT,2023-06-04 00:00:00+00:00,HIJAU,48,C,5,12,9,15,7,0.001205,0.0011832875999999999,0.00136452,0.00144428,7.35,filled,2023-06-05 00:00:00+00:00,0.001205,2023-06-06 00:00:00+00:00,SL,1.0,-1.1649952219100403,False,system
VTHOUSDT,2023-08-14 00:00:00+00:00,HIJAU,25,C,8,8,8,1,0,0.001047195,0.00102834,0.0011115,0.0013754400000000001,3.41,filled,2023-08-15 00:00:00+00:00,0.001047195,2023-08-16 00:00:00+00:00,SL,1.0,-1.165118638424822,False,system
VTHOUSDT,2023-09-06 00:00:00+00:00,HIJAU,33,C,8,8,9,1,7,0.00093,0.00091596384,0.000991,0.001051,4.35,filled,2023-09-07 00:00:00+00:00,0.00093,2023-09-08 00:00:00+00:00,SL,1.0,-1.1972728137952144,False,system
VTHOUSDT,2023-10-03 00:00:00+00:00,HIJAU,46,C,15,3,8,20,0,0.001085407,0.00106971,0.0011910000000000002,0.0015233439999999998,6.73,cancelled,,,,,,,,system
VTHOUSDT,2023-10-21 00:00:00+00:00,HIJAU,53,C,5,15,20,6,7,0.001091,0.00102834,0.0015233439999999998,0.0017395159999999998,6.9,filled,2023-10-22 00:00:00+00:00,0.001091,2023-11-21 00:00:00+00:00,TP1_TIMEOUT,30.0,4.802779194637733,True,system
VTHOUSDT,2023-11-25 00:00:00+00:00,HIJAU,26,C,15,5,5,1,0,0.001115836,0.0010224300000000002,0.001442,0.001611112,3.49,cancelled,,,,,,,,system
VTHOUSDT,2024-01-02 00:00:00+00:00,HIJAU,48,C,15,10,5,6,12,0.0017656500000000001,0.0013066138119837076,0.0026839999999999998,0.003143175,2.0,cancelled,,,,,,,,system
VTHOUSDT,2024-01-16 00:00:00+00:00,HIJAU,41,C,15,12,5,6,3,0.0017894640000000002,0.0013517448702756887,0.0026839999999999998,0.0032054880000000003,2.04,cancelled,,,,,,,,system
VTHOUSDT,2024-02-18 00:00:00+00:00,HIJAU,41,C,20,3,5,1,12,0.0038222100000000004,0.002504542310030983,0.0069689999999999995,0.00865032,2.39,cancelled,,,,,,,,system
VTHOUSDT,2024-03-19 00:00:00+00:00,HIJAU,51,C,15,15,15,6,0,0.0033828160000000003,0.0031913999999999996,0.0038025000000000003,0.006188272000000001,2.19,cancelled,,,,,,,,system
VTHOUSDT,2024-03-31 00:00:00+00:00,HIJAU,45,C,15,3,5,10,12,0.0033828160000000003,0.0026007675938878086,0.005,0.005917,2.07,cancelled,,,,,,,,system
VTHOUSDT,2024-04-11 00:00:00+00:00,HIJAU,36,C,8,8,5,15,0,0.0031949500000000002,0.002414318230519011,0.005,0.0059025250000000005,2.31,filled,2024-04-13 00:00:00+00:00,0.0031949500000000002,2024-05-13 00:00:00+00:00,TIMEOUT,30.0,-0.13372818857270702,False,system
VTHOUSDT,2024-05-15 00:00:00+00:00,HIJAU,43,C,15,8,12,1,7,0.003206,0.0029185549999999998,0.004257296,0.004782944,3.66,filled,2024-05-16 00:00:00+00:00,0.003206,2024-05-20 00:00:00+00:00,SL,4.0,-1.031960814147051,False,system
VTHOUSDT,2024-05-29 00:00:00+00:00,HIJAU,39,C,5,3,9,15,7,0.003278,0.0031913999999999996,0.003705,0.004351,4.93,filled,2024-05-30 00:00:00+00:00,0.003278,2024-05-31 00:00:00+00:00,SL,1.0,-1.112057081986138,False,system
VTHOUSDT,2024-07-22 00:00:00+00:00,HIJAU,41,C,15,3,5,6,12,0.002330423,0.002221175,0.0026776666666666667,0.003247016,3.18,filled,2024-07-31 00:00:00+00:00,0.002330423,2024-08-01 00:00:00+00:00,SL,1.0,-1.0624949804481505,False,system
VTHOUSDT,2024-08-09 00:00:00+00:00,HIJAU,42,C,8,7,9,6,12,0.002047,0.00186559,0.002716,0.003247016,3.69,filled,2024-08-10 00:00:00+00:00,0.002047,2024-08-15 00:00:00+00:00,SL,5.0,-1.0323519966098873,False,system
VTHOUSDT,2024-08-31 00:00:00+00:00,HIJAU,48,C,5,3,20,20,0,0.001912,0.00186559,0.00206325,0.002561104,3.26,filled,2024-09-01 00:00:00+00:00,0.001912,2024-09-02 00:00:00+00:00,SL,1.0,-1.1220945530058097,False,system
VTHOUSDT,2024-09-04 00:00:00+00:00,HIJAU,68,B,8,20,20,20,0,0.001919,0.00186559,0.00206325,0.002561104,2.7,filled,2024-09-05 00:00:00+00:00,0.001919,2024-09-06 00:00:00+00:00,SL,1.0,-1.1062893035948276,False,system
VTHOUSDT,2024-09-09 00:00:00+00:00,HIJAU,50,C,15,15,8,12,0,0.001827568,0.0017326149999999998,0.0020662,0.002199856,2.51,filled,2024-09-16 00:00:00+00:00,0.001827568,2024-09-27 00:00:00+00:00,TP1_TP2,11.0,3.1543948977915433,True,system
VTHOUSDT,2024-09-30 00:00:00+00:00,HIJAU,46,C,8,3,5,20,10,0.0018950409999999999,0.001752315,0.0022195,0.0023817295,2.27,filled,2024-10-02 00:00:00+00:00,0.0018950409999999999,2024-10-23 00:00:00+00:00,SL,21.0,-1.0383329271681385,False,system
VTHOUSDT,2024-11-16 00:00:00+00:00,HIJAU,51,C,20,5,20,6,0,0.001927586,0.00186559,0.0020662,0.003046112,2.24,filled,2024-11-17 00:00:00+00:00,0.001927586,2024-11-23 00:00:00+00:00,TP1_TP2,6.0,10.030400369136734,True,system
VTHOUSDT,2024-12-25 00:00:00+00:00,HIJAU,64,B,15,5,20,12,12,0.002951,0.002796415,0.004097,0.00541076,7.41,filled,2024-12-26 00:00:00+00:00,0.002951,2024-12-27 00:00:00+00:00,SL,1.0,-1.055769963402007,False,system
VTHOUSDT,2025-01-31 00:00:00+00:00,HIJAU,60,B,20,12,15,6,7,0.005601,0.005176175,0.007028166666666666,0.014901152,3.36,filled,2025-02-01 00:00:00+00:00,0.005601,2025-02-02 00:00:00+00:00,SL,1.0,-1.0380532570175933,False,system
VTHOUSDT,2025-02-13 00:00:00+00:00,HIJAU,50,C,15,3,20,12,0,0.003802,0.0036484399999999998,0.004292,0.008324912,3.19,filled,2025-02-14 00:00:00+00:00,0.003802,2025-02-15 00:00:00+00:00,SL,1.0,-1.0727776555092405,False,system
VTHOUSDT,2025-03-11 00:00:00+00:00,HIJAU,57,C,8,15,12,15,7,0.002374,0.002294065,0.00267825,0.003853576,3.81,filled,2025-03-12 00:00:00+00:00,0.002374,2025-03-23 00:00:00+00:00,TP1_BE,11.0,1.811157672640286,True,system
VTHOUSDT,2025-03-28 00:00:00+00:00,HIJAU,35,C,8,3,9,15,0,0.002361,0.002294065,0.00267825,0.002945728,4.74,filled,2025-03-29 00:00:00+00:00,0.002361,2025-03-30 00:00:00+00:00,SL,1.0,-1.1043195782101918,False,system
VTHOUSDT,2025-04-27 00:00:00+00:00,HIJAU,44,C,15,3,8,6,12,0.0024324890000000004,0.002339375,0.00267825,0.003311,2.64,filled,2025-05-04 00:00:00+00:00,0.0024324890000000004,2025-05-06 00:00:00+00:00,SL,2.0,-1.076871819028275,False,system
VTHOUSDT,2025-05-09 00:00:00+00:00,HIJAU,45,C,8,20,5,12,0,0.002236244,0.0019253282400000001,0.0028666666666666667,0.003303248,2.03,cancelled,,,,,,,,system
VTHOUSDT,2025-06-17 00:00:00+00:00,HIJAU,62,B,8,12,20,15,7,0.001926,0.00186559,0.00238868,0.00262002,7.66,filled,2025-06-18 00:00:00+00:00,0.001926,2025-06-20 00:00:00+00:00,SL,2.0,-1.0941469161562591,False,system
VTHOUSDT,2025-06-24 00:00:00+00:00,HIJAU,63,B,8,20,20,15,0,0.001934,0.00186559,0.00238868,0.0026160199999999997,6.65,filled,2025-06-25 00:00:00+00:00,0.001934,2025-06-26 00:00:00+00:00,SL,1.0,-1.0833126619646187,False,system
VTHOUSDT,2025-07-02 00:00:00+00:00,HIJAU,53,C,8,3,20,15,7,0.001968,0.00192469,0.0020662,0.00238868,2.27,filled,2025-07-03 00:00:00+00:00,0.001968,2025-07-04 00:00:00+00:00,SL,1.0,-1.1348200566843585,False,system
VTHOUSDT,2025-07-07 00:00:00+00:00,HIJAU,52,C,15,3,20,7,7,0.001876,0.001787775,0.00238868,0.0026450199999999997,5.81,filled,2025-07-08 00:00:00+00:00,0.001876,2025-07-31 00:00:00+00:00,TP1_BE,23.0,2.8373773666194384,True,system
VTHOUSDT,2025-08-15 00:00:00+00:00,HIJAU,31,C,5,3,8,15,0,0.001819723,0.001787775,0.001915,0.002154616,2.98,filled,2025-08-19 00:00:00+00:00,0.001819723,2025-08-22 00:00:00+00:00,TP1_BE,3.0,1.3180135554416594,True,system
VTHOUSDT,2025-08-26 00:00:00+00:00,HIJAU,31,C,5,3,8,15,0,0.001819723,0.001787775,0.001915,0.002154616,2.98,filled,2025-08-29 00:00:00+00:00,0.001819723,2025-09-01 00:00:00+00:00,TP1_BE,3.0,1.3180135554416594,True,system
VTHOUSDT,2025-09-04 00:00:00+00:00,HIJAU,55,C,5,8,20,15,7,0.0018,0.001736555,0.0021279040000000003,0.0022918560000000005,5.17,filled,2025-09-05 00:00:00+00:00,0.0018,2025-09-22 00:00:00+00:00,SL,17.0,-1.083613590078014,False,system
VTHOUSDT,2025-11-14 00:00:00+00:00,HIJAU,34,C,8,3,8,7,8,0.0009444950000000001,0.00091014,0.0011116000000000001,0.0015220400000000001,4.86,filled,2025-11-21 00:00:00+00:00,0.0009444950000000001,2025-12-07 00:00:00+00:00,SL,16.0,-1.0809771409547297,False,system
VTHOUSDT,2026-01-13 00:00:00+00:00,HIJAU,39,C,5,3,20,4,7,0.000863,0.0007369144199999999,0.001270184,0.001473776,3.23,filled,2026-01-14 00:00:00+00:00,0.000863,2026-01-25 00:00:00+00:00,SL,11.0,-1.0190341724469192,False,system
VTHOUSDT,2026-02-20 00:00:00+00:00,HIJAU,30,C,15,3,12,0,0,0.000599,0.00056766798,0.000848,0.0009725000000000001,7.95,filled,2026-02-21 00:00:00+00:00,0.000599,2026-02-25 00:00:00+00:00,SL,4.0,-1.0558539677942838,False,system
VTHOUSDT,2026-02-28 00:00:00+00:00,HIJAU,23,C,5,3,15,0,0,0.000603,0.0005528377800000001,0.000847256,0.000969384,4.87,filled,2026-03-01 00:00:00+00:00,0.000603,2026-03-26 00:00:00+00:00,SL,25.0,-1.0345634972118414,False,system
VTHOUSDT,2026-04-19 00:00:00+00:00,HIJAU,60,B,15,3,20,15,7,0.000564,0.000548645,0.0006436666666666666,0.0006908,5.19,filled,2026-04-20 00:00:00+00:00,0.000564,2026-05-15 00:00:00+00:00,TP1_BE,25.0,2.480078362097021,True,system
VTHOUSDT,2026-05-30 00:00:00+00:00,HIJAU,52,C,8,15,9,20,0,0.000564,0.00055145178,0.0006457500000000001,0.0007400560000000001,6.51,filled,2026-05-31 00:00:00+00:00,0.000564,2026-06-01 00:00:00+00:00,SL,1.0,-1.1333403418261663,False,system
VTHOUSDT,2026-06-20 00:00:00+00:00,HIJAU,33,C,15,3,15,0,0,0.000395,0.00038099556,0.000433512,0.000452768,2.75,filled,2026-06-21 00:00:00+00:00,0.000395,2026-06-23 00:00:00+00:00,SL,2.0,-1.0831165217759406,False,system
VTHOUSDT,2026-07-18 00:00:00+00:00,HIJAU,39,C,20,3,12,4,0,0.000375,0.00036068274,0.000479648,0.000531972,7.31,filled,2026-07-19 00:00:00+00:00,0.000375,2026-07-20 00:00:00+00:00,SL,1.0,-1.077076987400516,False,system
VTHOUSDT,2026-07-23 00:00:00+00:00,HIJAU,31,C,15,3,9,4,0,0.000361,0.00035008974,0.000416048,0.00044357200000000004,5.05,filled,2026-07-24 00:00:00+00:00,0.000361,2026-07-27 00:00:00+00:00,SL,3.0,-1.0977648621691778,False,system
XLMUSDT,2021-09-11 00:00:00+00:00,HIJAU,41,C,5,15,8,6,7,0.30149027,0.29484004999999996,0.32527,0.45564,3.58,filled,2021-09-20 00:00:00+00:00,0.30149027,2021-09-21 00:00:00+00:00,SL,1.0,-1.1345066486687567,False,system
XLMUSDT,2021-09-26 00:00:00+00:00,HIJAU,36,C,15,3,8,10,0,0.26197667,0.2561985,0.300135,0.38153264,6.6,filled,2021-09-28 00:00:00+00:00,0.26197667,2021-09-29 00:00:00+00:00,SL,1.0,-1.1345176144151037,False,system
XLMUSDT,2021-09-30 00:00:00+00:00,HIJAU,38,C,15,8,8,7,0,0.26197667,0.2561985,0.300135,0.38153264,6.6,cancelled,,,,,,,,system
XLMUSDT,2021-10-11 00:00:00+00:00,HIJAU,41,C,8,3,5,15,10,0.27423646999999995,0.25097800000000003,0.35660000000000003,0.41096999999999995,3.54,cancelled,,,,,,,,system
XLMUSDT,2021-10-22 00:00:00+00:00,HIJAU,45,C,5,3,5,20,12,0.29650697000000004,0.2436136362,0.41096999999999995,0.48113024000000004,2.16,cancelled,,,,,,,,system
XLMUSDT,2021-11-02 00:00:00+00:00,HIJAU,28,C,5,5,5,6,7,0.29650697000000004,0.2436136362,0.41096999999999995,0.48113024000000004,2.16,cancelled,,,,,,,,system
XLMUSDT,2021-11-16 00:00:00+00:00,HIJAU,51,C,8,3,20,20,0,0.3429,0.3359047,0.36870499999999995,0.49190079999999997,3.69,filled,2021-11-17 00:00:00+00:00,0.3429,2021-11-18 00:00:00+00:00,SL,1.0,-1.145556380376809,False,system
XLMUSDT,2021-11-20 00:00:00+00:00,HIJAU,60,B,5,15,20,20,0,0.3483,0.34475,0.36870499999999995,0.49190079999999997,5.75,filled,2021-11-21 00:00:00+00:00,0.3483,2021-11-22 00:00:00+00:00,SL,1.0,-1.2928385281689974,False,system
XLMUSDT,2021-11-23 00:00:00+00:00,HIJAU,51,C,15,10,20,6,0,0.3411,0.31470750000000003,0.49190079999999997,0.5673012,5.71,filled,2021-11-24 00:00:00+00:00,0.3411,2021-11-26 00:00:00+00:00,SL,2.0,-1.0372728785166199,False,system
XLMUSDT,2021-11-28 00:00:00+00:00,HIJAU,43,C,5,3,20,15,0,0.3236,0.31470750000000003,0.34230333333333335,0.49190079999999997,2.1,filled,2021-11-29 00:00:00+00:00,0.3236,2021-12-02 00:00:00+00:00,TP1_BE,3.0,0.9408876966544903,True,system
XLMUSDT,2022-01-01 00:00:00+00:00,HIJAU,46,C,15,8,8,15,0,0.2598943,0.24191600000000002,0.30008999999999997,0.3282856,2.24,filled,2022-01-05 00:00:00+00:00,0.2598943,2022-01-10 00:00:00+00:00,SL,5.0,-1.0418684991990315,False,system
XLMUSDT,2022-01-12 00:00:00+00:00,HIJAU,40,C,22,7,5,6,0,0.25623399999999996,0.24191600000000002,0.298322,0.319366,2.94,filled,2022-01-15 00:00:00+00:00,0.25623399999999996,2022-01-20 00:00:00+00:00,SL,5.0,-1.0521883055594317,False,system
XLMUSDT,2022-02-13 00:00:00+00:00,HIJAU,41,C,5,3,15,6,12,0.2104,0.19555205,0.2575,0.28144399999999997,3.17,filled,2022-02-14 00:00:00+00:00,0.2104,2022-02-18 00:00:00+00:00,SL,4.0,-1.041011419015755,False,system
XLMUSDT,2022-02-19 00:00:00+00:00,HIJAU,38,C,8,3,15,12,0,0.2041,0.19555205,0.2575,0.2842,6.25,filled,2022-02-20 00:00:00+00:00,0.2041,2022-02-21 00:00:00+00:00,SL,1.0,-1.070131709822235,False,system
XLMUSDT,2022-02-23 00:00:00+00:00,HIJAU,36,C,8,15,9,4,0,0.1818,0.17836018199999998,0.19865,0.2422664,4.9,filled,2022-02-24 00:00:00+00:00,0.1818,2022-02-25 00:00:00+00:00,SL,1.0,-1.157055400288313,False,system
XLMUSDT,2022-02-27 00:00:00+00:00,HIJAU,37,C,5,7,9,4,12,0.181,0.17836018199999998,0.19865,0.2422664,6.69,filled,2022-02-28 00:00:00+00:00,0.181,2022-03-04 00:00:00+00:00,TP1_BE,4.0,3.132324619538163,True,system
XLMUSDT,2022-03-12 00:00:00+00:00,HIJAU,36,C,8,3,12,6,7,0.185,0.17836018199999998,0.19865,0.2422664,2.06,filled,2022-03-13 00:00:00+00:00,0.185,2022-03-14 00:00:00+00:00,SL,1.0,-1.0820871284286655,False,system
XLMUSDT,2022-03-15 00:00:00+00:00,HIJAU,29,C,5,3,8,6,7,0.17493000000000003,0.16643880000000003,0.19865,0.21050999999999997,2.79,cancelled,,,,,,,,system
XLMUSDT,2022-04-02 00:00:00+00:00,HIJAU,38,C,8,3,5,12,10,0.19698,0.17703180000000002,0.2455,0.26976,2.43,filled,2022-04-11 00:00:00+00:00,0.19698,2022-04-29 00:00:00+00:00,SL,18.0,-1.028124225448911,False,system
XLMUSDT,2022-06-07 00:00:00+00:00,HIJAU,26,C,8,3,5,0,10,0.12620589999999998,0.11672249999999999,0.15850000000000003,0.17464705000000005,3.41,filled,2022-06-11 00:00:00+00:00,0.12620589999999998,2022-06-13 00:00:00+00:00,SL,2.0,-1.0384247571229719,False,system
XLMUSDT,2022-06-14 00:00:00+00:00,HIJAU,56,C,22,15,12,0,7,0.1127,0.09622118767053059,0.15850000000000003,0.18140000000000006,2.78,filled,2022-06-15 00:00:00+00:00,0.1127,2022-07-15 00:00:00+00:00,TIMEOUT,30.0,-0.3477193978204903,False,system
XLMUSDT,2022-07-25 00:00:00+00:00,HIJAU,35,C,8,3,9,12,3,0.1058,0.102649734,0.11845,0.1268568,4.02,filled,2022-07-26 00:00:00+00:00,0.1058,2022-08-08 00:00:00+00:00,TP1_TP2,13.0,5.241058477823785,True,system
XLMUSDT,2022-08-09 00:00:00+00:00,HIJAU,31,C,8,3,8,12,0,0.11650769999999999,0.1108125,0.14949839999999998,0.16599374999999997,5.79,filled,2022-08-18 00:00:00+00:00,0.11650769999999999,2022-08-19 00:00:00+00:00,SL,1.0,-1.0598720233881123,False,system
XLMUSDT,2022-08-20 00:00:00+00:00,HIJAU,26,C,5,3,12,6,0,0.109,0.106420842,0.11845,0.14949839999999998,3.66,filled,2022-08-21 00:00:00+00:00,0.109,2022-08-22 00:00:00+00:00,SL,1.0,-1.1252860633505093,False,system
XLMUSDT,2022-08-24 00:00:00+00:00,HIJAU,33,C,15,3,9,6,0,0.1094,0.106420842,0.11845,0.14949839999999998,3.04,filled,2022-08-25 00:00:00+00:00,0.1094,2022-08-26 00:00:00+00:00,SL,1.0,-1.1086658554460573,False,system
XLMUSDT,2022-08-27 00:00:00+00:00,HIJAU,32,C,5,3,12,12,0,0.1056,0.1007655,0.11845,0.14949839999999998,2.66,filled,2022-08-28 00:00:00+00:00,0.1056,2022-08-30 00:00:00+00:00,SL,2.0,-1.0640295102389044,False,system
XLMUSDT,2022-08-31 00:00:00+00:00,HIJAU,47,C,5,15,12,15,0,0.1043,0.101272644,0.11845,0.125525,4.67,filled,2022-09-01 00:00:00+00:00,0.1043,2022-09-06 00:00:00+00:00,SL,5.0,-1.1018580172526689,False,system
XLMUSDT,2022-09-08 00:00:00+00:00,HIJAU,45,C,8,7,20,10,0,0.1044,0.101272644,0.11845,0.125475,4.49,filled,2022-09-09 00:00:00+00:00,0.1044,2022-09-23 00:00:00+00:00,TP1_TP2,14.0,5.507196824170304,True,system
XLMUSDT,2022-09-28 00:00:00+00:00,HIJAU,33,C,8,3,9,6,7,0.1083,0.10466854199999999,0.11845,0.13470000000000001,2.8,filled,2022-09-29 00:00:00+00:00,0.1083,2022-10-13 00:00:00+00:00,TP1_BE,14.0,1.3059465475024157,True,system
XLMUSDT,2022-11-02 00:00:00+00:00,HIJAU,55,C,8,12,8,20,7,0.1075,0.105395,0.11549999999999999,0.1203056,3.8,filled,2022-11-03 00:00:00+00:00,0.1075,2022-11-08 00:00:00+00:00,TP1_BE,5.0,1.744181472684099,True,system
XLMUSDT,2022-12-03 00:00:00+00:00,HIJAU,37,C,15,3,8,4,7,0.0863,0.0838235,0.09579040000000001,0.10053560000000002,3.83,filled,2022-12-04 00:00:00+00:00,0.0863,2022-12-07 00:00:00+00:00,SL,3.0,-1.1030432013930838,False,system
XLMUSDT,2022-12-08 00:00:00+00:00,HIJAU,44,C,15,3,15,4,7,0.0856,0.0838235,0.09579040000000001,0.10088560000000002,5.74,filled,2022-12-09 00:00:00+00:00,0.0856,2022-12-11 00:00:00+00:00,SL,2.0,-1.14305439811426,False,system
